link,capacity,internal
fra-fr5-sbb2-nc5_fra-fr5-sbb1-nc5_#4,100,True
fra-fr5-sbb2-nc5_fra-fr5-sbb1-nc5_#5,100,True
fra-fr5-sbb2-nc5_fra-fr5-sbb1-nc5_#6,100,True
fra-fr5-sbb2-nc5_fra-fr5-sbb1-nc5_#7,100,True
fra-fr5-sbb2-nc5_fra-fr5-sbb1-nc5_#8,100,True
fra-fr5-sbb2-nc5_fra1-lim1-g2-8k_#2,100,True
fra-fr5-sbb2-nc5_fra1-lim1-g2-nc5_#1,100,True
fra-fr5-sbb2-nc5_fra1-lim1-g2-nc5_#2,100,True
fra-fr5-sbb2-nc5_gra-g2-nc5_#1,100,True
fra-fr5-sbb2-nc5_lej1-bir1-d2-a72_#1,100,True
fra-fr5-sbb2-nc5_rbx-g2-nc5_#1,100,True
fra-fr5-sbb2-nc5_rbx-g4-nc5_#1,100,True
fra-fr5-sbb2-nc5_sbg-g1-nc5_#1,100,True
fra-fr5-sbb2-nc5_sbg-g2-nc5_#1,100,True
fra-fr5-sbb2-nc5_sbg-g2-nc5_#2,100,True
fra-fr5-sbb2-nc5_sbg-g2-nc5_#3,100,True
fra-fr5-sbb2-nc5_sbg-g2-nc5_#5,100,True
fra-fr5-sbb2-nc5_sbg-g2-nc5_#6,100,True
fra-fr5-sbb2-nc5_sbg-g2-nc5_#7,100,True
fra-fr5-sbb2-nc5_sbg-g2-nc5_#8,100,True
fra-fr5-sbb2-nc5_vie-vie1-sbb1-nc5_#1,100,True
fra-fr5-sbb2-nc5_vie-vie1-sbb1-nc5_#2,100,True
fra-fr5-sbb2-nc5_vie-vie2-sbb1-8k_#1,100,True
fra-fr5-sbb2-nc5_vie-vie2-sbb1-8k_#2,100,True
fra-fr5-sbb2-nc5_waw-atm-sbb1-nc5_#1,100,True
fra-fr5-sbb2-nc5_waw-atm-sbb1-nc5_#2,100,True
fra-fr5-sbb2-nc5_waw-atm-sbb1-nc5_#3,100,True
fra-fr5-sbb2-nc5_waw-atm-sbb1-nc5_#4,100,True
fra-fr5-sbb2-nc5_waw-atm-sbb1-nc5_#5,100,True
fra-fr5-sbb2-nc5_waw-atm-sbb1-nc5_#6,100,True
fra-fr5-sbb2-nc5_waw-atm-sbb1-nc5_#7,100,True
fra-fr5-sbb2-nc5_waw-atm-sbb1-nc5_#8,100,True
fra-fr5-sbb2-nc5_waw-wa1-sbb1-nc5_#1,100,True
fra-fr5-sbb2-nc5_waw-wa1-sbb1-nc5_#2,100,True
fra-fr5-sbb2-nc5_waw-wa1-sbb1-nc5_#3,100,True
fra-fr5-sbb2-nc5_waw-wa1-sbb1-nc5_#4,100,True
fra-fr5-sbb2-nc5_zrh-zh2-bb1-a72_#1,100,True
fra-fr5-vcoagg1-n92_fra-1-n7_#1,100,True
fra-fr5-vcoagg1-n92_fra-fr5-pb5-nc5_#1,100,True
fra-fr5-vcoagg2-n92_fra-5-n7_#1,100,True
fra-fr5-vcoagg2-n92_fra-fr5-pb6-nc5_#1,100,True
fra1-lim1-g1-8k_ams-1-n7_#4,100,True
fra1-lim1-g1-8k_ams-gsa1-sbb1-8k_#4,100,True
fra1-lim1-g1-8k_fra-fr5-sbb1-nc5_#2,100,True
fra1-lim1-g1-8k_fra1-lim1-g2-8k_#2,100,True
fra1-lim1-g1-8k_fra1-lim1-g2-8k_#4,100,True
fra1-lim1-g1-8k_fra1-lim1-g2-nc5_#4,100,True
fra1-lim1-g1-8k_lej1-bir1-d1-a72_#2,100,True
fra1-lim1-g1-nc5_ams-1-n7_#4,100,True
fra1-lim1-g1-nc5_fra-fr5-sbb1-nc5_#4,100,True
fra1-lim1-g1-nc5_fra1-lim1-g2-nc5_#4,100,True
fra1-lim1-g2-8k_ams-5-n7_#4,100,True
fra1-lim1-g2-8k_ams-gsa1-sbb2-8k_#4,100,True
fra1-lim1-g2-8k_fra-fr5-sbb2-nc5_#2,100,True
fra1-lim1-g2-8k_fra1-lim1-g1-8k_#1,100,True
fra1-lim1-g2-8k_fra1-lim1-g1-8k_#2,100,True
fra1-lim1-g2-nc5_ams-5-n7_#4,100,True
fra1-lim1-g2-nc5_fra-fr5-sbb2-nc5_#2,100,True
fra1-lim1-g2-nc5_fra-fr5-sbb2-nc5_#4,100,True
fra1-lim1-g2-nc5_fra1-lim1-g1-8k_#1,100,True
fra1-lim1-g2-nc5_fra1-lim1-g1-nc5_#1,100,True
gra-g1-nc5_ams-1-n7_#1,100,True
gra-g1-nc5_ams-1-n7_#2,100,True
gra-g1-nc5_ams-1-n7_#3,100,True
gra-g1-nc5_ams-gsa1-sbb1-8k_#1,100,True
gra-g1-nc5_ams-gsa1-sbb1-8k_#2,100,True
gra-g1-nc5_ams-gsa1-sbb1-8k_#3,100,True
gra-g1-nc5_bru-bru1-bb2-a72_#1,100,True
gra-g1-nc5_bru-bru1-pb2-8k_#1,100,True
gra-g1-nc5_bru-lcl1-sbb1-8k_#1,100,True
gra-g1-nc5_bru-lcl1-sbb1-8k_#5,100,True
gra-g1-nc5_fra-fr5-sbb1-nc5_#1,100,True
gra-g1-nc5_fra-fr5-sbb1-nc5_#2,100,True
gra-g1-nc5_fra-fr5-sbb1-nc5_#3,100,True
gra-g1-nc5_gra-g2-nc5_#1,100,True
gra-g1-nc5_gra-g2-nc5_#2,100,True
gra-g1-nc5_gsw-1-n7_#1,100,True
gra-g1-nc5_gsw-1-n7_#2,100,True
gra-g1-nc5_gsw-1-n7_#3,100,True
gra-g1-nc5_gsw-1-n7_#4,100,True
gra-g1-nc5_ldn-1-n7_#1,100,True
gra-g1-nc5_ldn-1-n7_#2,100,True
gra-g1-nc5_ldn-1-n7_#3,100,True
gra-g1-nc5_ldn-1-n7_#4,100,True
gra-g1-nc5_ldn-1-n7_#5,100,True
gra-g1-nc5_ldn-1-n7_#6,100,True
gra-g1-nc5_lon-thw-sbb1-nc5_#2,100,True
gra-g1-nc5_lon-thw-sbb1-nc5_#3,100,True
gra-g1-nc5_lon-thw-sbb1-nc5_#4,100,True
gra-g1-nc5_lon-thw-sbb1-nc5_#5,100,True
gra-g1-nc5_lon-thw-sbb1-nc5_#6,100,True
gra-g1-nc5_par-gsw-sbb1-nc5_#1,100,True
gra-g1-nc5_par-gsw-sbb1-nc5_#2,100,True
gra-g1-nc5_par-gsw-sbb1-nc5_#3,100,True
gra-g1-nc5_par-gsw-sbb1-nc5_#4,100,True
gra-g2-nc5_ams-5-n7_#1,100,True
gra-g2-nc5_ams-5-n7_#2,100,True
gra-g2-nc5_ams-5-n7_#3,100,True
gra-g2-nc5_ams-gsa1-sbb2-8k_#1,100,True
gra-g2-nc5_ams-gsa1-sbb2-8k_#2,100,True
gra-g2-nc5_ams-gsa1-sbb2-8k_#3,100,True
gra-g2-nc5_bru-1-a72_#1,100,True
gra-g2-nc5_bru-bru1-pb1-ptx_#1,100,True
gra-g2-nc5_bru-lcl1-sbb1-8k_#1,100,True
gra-g2-nc5_bru-lcl1-sbb2-8k_#1,100,True
gra-g2-nc5_fra-fr5-sbb2-nc5_#1,100,True
gra-g2-nc5_gra-g1-nc5_#1,100,True
gra-g2-nc5_gra-g1-nc5_#2,100,True
gra-g2-nc5_ldn-5-n7_#1,100,True
gra-g2-nc5_ldn-5-n7_#2,100,True
gra-g2-nc5_ldn-5-n7_#3,100,True
gra-g2-nc5_ldn-5-n7_#5,100,True
gra-g2-nc5_ldn-5-n7_#6,100,True
gra-g2-nc5_lon-drch-sbb1-nc5_#1,100,True
gra-g2-nc5_lon-drch-sbb1-nc5_#2,100,True
gra-g2-nc5_lon-drch-sbb1-nc5_#3,100,True
gra-g2-nc5_lon-drch-sbb1-nc5_#5,100,True
gra-g2-nc5_lon-drch-sbb1-nc5_#6,100,True
gra-g2-nc5_par-th2-sbb1-nc5_#1,100,True
gra-g2-nc5_par-th2-sbb1-nc5_#2,100,True
gra-g2-nc5_par-th2-sbb1-nc5_#3,100,True
gra-g2-nc5_par-th2-sbb1-nc5_#4,100,True
gra-g2-nc5_th2-1-n7_#1,100,True
gra-g2-nc5_th2-1-n7_#2,100,True
gra-g2-nc5_th2-1-n7_#3,100,True
gra-g2-nc5_th2-1-n7_#4,100,True
gsw-1-a9_gsw-1-n7_#1,100,True
gsw-1-a9_gsw-1-n7_#10,100,True
gsw-1-a9_gsw-1-n7_#11,100,True
gsw-1-a9_gsw-1-n7_#12,100,True
gsw-1-a9_gsw-1-n7_#13,100,True
gsw-1-a9_gsw-1-n7_#14,100,True
gsw-1-a9_gsw-1-n7_#15,100,True
gsw-1-a9_gsw-1-n7_#16,100,True
gsw-1-a9_gsw-1-n7_#2,100,True
gsw-1-a9_gsw-1-n7_#3,100,True
gsw-1-a9_gsw-1-n7_#4,100,True
gsw-1-a9_gsw-1-n7_#5,100,True
gsw-1-a9_gsw-1-n7_#6,100,True
gsw-1-a9_gsw-1-n7_#7,100,True
gsw-1-a9_gsw-1-n7_#8,100,True
gsw-1-a9_gsw-1-n7_#9,100,True
gsw-1-n7_COGENT_#1,100,False
gsw-1-n7_FREE_#1,100,False
gsw-1-n7_FREE_#2,100,False
gsw-1-n7_GOOGLE_#1,100,False
gsw-1-n7_LEVEL3_#1,100,False
gsw-1-n7_ONLINE_#1,100,False
gsw-1-n7_ORANGE_#1,100,False
gsw-1-n7_SFR_#1,100,False
gsw-1-n7_TELEFONICA_#1,100,False
gsw-1-n7_TELEFONICA_#2,100,False
gsw-1-n7_TELEFONICA_#3,100,False
gsw-1-n7_TELEFONICA_#4,100,False
gsw-1-n7_TELEFONICA_#5,100,False
gsw-1-n7_TELEFONICA_#6,100,False
gsw-1-n7_TELEFONICA_#7,100,False
gsw-1-n7_TELEFONICA_#8,100,False
gsw-1-n7_VODAFONE_#1,100,False
gsw-1-n7_ZAYO_#1,100,False
gsw-1-n7_ZAYO_#2,100,False
gsw-1-n7_ZAYO_#3,100,False
gsw-1-n7_ZAYO_#4,100,False
gsw-1-n7_ash-1-n7_#1,100,True
gsw-1-n7_gra-g1-nc5_#1,100,True
gsw-1-n7_gra-g1-nc5_#2,100,True
gsw-1-n7_gra-g1-nc5_#3,100,True
gsw-1-n7_gra-g1-nc5_#4,100,True
gsw-1-n7_gsw-1-a9_#1,100,True
gsw-1-n7_gsw-1-a9_#10,100,True
gsw-1-n7_gsw-1-a9_#11,100,True
gsw-1-n7_gsw-1-a9_#12,100,True
gsw-1-n7_gsw-1-a9_#13,100,True
gsw-1-n7_gsw-1-a9_#14,100,True
gsw-1-n7_gsw-1-a9_#15,100,True
gsw-1-n7_gsw-1-a9_#16,100,True
gsw-1-n7_gsw-1-a9_#2,100,True
gsw-1-n7_gsw-1-a9_#3,100,True
gsw-1-n7_gsw-1-a9_#4,100,True
gsw-1-n7_gsw-1-a9_#5,100,True
gsw-1-n7_gsw-1-a9_#6,100,True
gsw-1-n7_gsw-1-a9_#7,100,True
gsw-1-n7_gsw-1-a9_#8,100,True
gsw-1-n7_gsw-1-a9_#9,100,True
gsw-1-n7_gsw-25a-ast_#1,100,True
gsw-1-n7_gsw-25a-ast_#2,100,True
gsw-1-n7_gsw-25b-ast_#1,100,True
gsw-1-n7_gsw-25b-ast_#2,100,True
gsw-1-n7_gsw-26-a71_#1,100,True
gsw-1-n7_gsw-26-a71_#2,100,True
gsw-1-n7_gsw-dsl1a-n93_#1,100,True
gsw-1-n7_gsw-dsl1a-n93_#2,100,True
gsw-1-n7_gsw-dsl1a-n93_#3,100,True
gsw-1-n7_gsw-dsl1a-n93_#4,100,True
gsw-1-n7_gsw-dsl2-n93_#1,100,True
gsw-1-n7_gsw-dsl2-n93_#2,100,True
gsw-1-n7_gsw-dsl2-n93_#3,100,True
gsw-1-n7_gsw-dsl2-n93_#4,100,True
gsw-1-n7_mad-1-n7_#1,100,True
gsw-1-n7_mil-5-n7_#1,100,True
gsw-1-n7_mrs-mrs1-bb1-a72_#1,100,True
gsw-1-n7_pa3-25a-a71_#1,100,True
gsw-1-n7_pa3-25a-a71_#2,100,True
gsw-1-n7_pa3-25b-a71_#1,100,True
gsw-1-n7_pa3-25b-a71_#2,100,True
gsw-1-n7_par-gsw-sbb1-nc5_#1,100,True
gsw-1-n7_par-gsw-sbb1-nc5_#2,100,True
gsw-1-n7_par-gsw-sbb1-nc5_#3,100,True
gsw-1-n7_par-gsw-sbb1-nc5_#4,100,True
gsw-1-n7_par-gsw-vcoagg1-n92_#1,100,True
gsw-1-n7_par-gsw-vcoagg2-n92_#1,100,True
gsw-1-n7_par-pa3-vcoagg1-n92_#1,100,True
gsw-1-n7_par-pa3-vcoagg2-n92_#1,100,True
gsw-1-n7_par-th2-sbb1-nc5_#1,100,True
gsw-1-n7_par-th2-sbb1-nc5_#2,100,True
gsw-1-n7_par-th2-sbb1-nc5_#3,100,True
gsw-1-n7_par-th2-sbb1-nc5_#4,100,True
gsw-1-n7_par1-p19-g2-nc5_#1,100,True
gsw-1-n7_rbx-g2-nc5_#1,100,True
gsw-1-n7_rbx-g2-nc5_#2,100,True
gsw-1-n7_rbx-g2-nc5_#3,100,True
gsw-1-n7_rbx-g2-nc5_#4,100,True
gsw-1-n7_rbx-g2-nc5_#5,100,True
gsw-1-n7_rbx-g2-nc5_#6,100,True
gsw-1-n7_rbx-g2-nc5_#7,100,True
gsw-1-n7_rbx-g2-nc5_#8,100,True
gsw-1-n7_rf-1-a1_#1,100,True
gsw-1-n7_rf-1-a1_#2,100,True
gsw-1-n7_sbg-g2-nc5_#1,100,True
gsw-1-n7_sbg-g2-nc5_#2,100,True
gsw-1-n7_sbg-g2-nc5_#3,100,True
gsw-1-n7_th2-1-n7_#1,100,True
gsw-1-n7_th2-1-n7_#2,100,True
gsw-1-n7_th2-1-n7_#3,100,True
gsw-1-n7_th2-1-n7_#4,100,True
gsw-25a-ast_gsw-1-n7_#1,100,True
gsw-25a-ast_gsw-1-n7_#2,100,True
gsw-25a-ast_par-gsw-pb1-nc5_#1,100,True
gsw-25b-ast_gsw-1-n7_#1,100,True
gsw-25b-ast_gsw-1-n7_#2,100,True
gsw-25b-ast_par-gsw-pb3-nc5_#1,100,True
gsw-26-a71_gsw-1-n7_#1,100,True
gsw-26-a71_gsw-1-n7_#2,100,True
gsw-26-a71_par-gsw-pb3-nc5_#1,100,True
gsw-26-a71_th2-26-a71_#1,100,True
gsw-dsl1a-n93_gsw-1-n7_#1,100,True
gsw-dsl1a-n93_gsw-1-n7_#2,100,True
gsw-dsl1a-n93_gsw-1-n7_#3,100,True
gsw-dsl1a-n93_gsw-1-n7_#4,100,True
gsw-dsl1a-n93_par-gsw-pb1-nc5_#1,100,True
gsw-dsl1a-n93_par-gsw-pb2-nc5_#1,100,True
gsw-dsl1a-n93_par-th2-pb1-nc5_#1,100,True
gsw-dsl1a-n93_par-th2-pb2-nc5_#1,100,True
gsw-dsl2-n93_gsw-1-n7_#1,100,True
gsw-dsl2-n93_gsw-1-n7_#2,100,True
gsw-dsl2-n93_gsw-1-n7_#3,100,True
gsw-dsl2-n93_gsw-1-n7_#4,100,True
gsw-dsl2-n93_par-gsw-pb1-nc5_#1,100,True
gsw-dsl2-n93_par-gsw-pb2-nc5_#1,100,True
gsw-dsl2-n93_par-th2-pb1-nc5_#1,100,True
gsw-dsl2-n93_par-th2-pb2-nc5_#1,100,True
gsw-housing1-n93_par-gsw-pb1-nc5_#1,100,True
gsw-housing2-n93_par-gsw-pb2-nc5_#1,100,True
ldn-1-a9_ldn-1-n7_#1,100,True
ldn-1-a9_ldn-1-n7_#10,100,True
ldn-1-a9_ldn-1-n7_#11,100,True
ldn-1-a9_ldn-1-n7_#12,100,True
ldn-1-a9_ldn-1-n7_#13,100,True
ldn-1-a9_ldn-1-n7_#14,100,True
ldn-1-a9_ldn-1-n7_#15,100,True
ldn-1-a9_ldn-1-n7_#16,100,True
ldn-1-a9_ldn-1-n7_#2,100,True
ldn-1-a9_ldn-1-n7_#3,100,True
ldn-1-a9_ldn-1-n7_#4,100,True
ldn-1-a9_ldn-1-n7_#5,100,True
ldn-1-a9_ldn-1-n7_#6,100,True
ldn-1-a9_ldn-1-n7_#7,100,True
ldn-1-a9_ldn-1-n7_#8,100,True
ldn-1-a9_ldn-1-n7_#9,100,True
ldn-1-n7_BT_#1,100,False
ldn-1-n7_CHINAMOBILE_#1,100,False
ldn-1-n7_CHINAMOBILE_#2,100,False
ldn-1-n7_COGENT_#1,100,False
ldn-1-n7_LINX-LON1_#1,100,False
ldn-1-n7_LINX-LON1_#2,100,False
ldn-1-n7_LINX-LON2_#1,100,False
ldn-1-n7_SKY UK_#1,100,False
ldn-1-n7_TALKTALK_#1,100,False
ldn-1-n7_TELIA_#1,100,False
ldn-1-n7_TELSTRA_#1,100,False
ldn-1-n7_TELSTRA_#2,100,False
ldn-1-n7_TELSTRA_#3,100,False
ldn-1-n7_TELSTRA_#4,100,False
ldn-1-n7_UKSERVERS_#1,100,False
ldn-1-n7_UKSERVERS_#2,100,False
ldn-1-n7_UKSERVERS_#3,100,False
ldn-1-n7_UKSERVERS_#4,100,False
ldn-1-n7_UPC_#1,100,False
ldn-1-n7_gra-g1-nc5_#1,100,True
ldn-1-n7_gra-g1-nc5_#2,100,True
ldn-1-n7_gra-g1-nc5_#3,100,True
ldn-1-n7_gra-g1-nc5_#4,100,True
ldn-1-n7_gra-g1-nc5_#5,100,True
ldn-1-n7_gra-g1-nc5_#6,100,True
ldn-1-n7_ldn-1-a9_#1,100,True
ldn-1-n7_ldn-1-a9_#10,100,True
ldn-1-n7_ldn-1-a9_#11,100,True
ldn-1-n7_ldn-1-a9_#12,100,True
ldn-1-n7_ldn-1-a9_#13,100,True
ldn-1-n7_ldn-1-a9_#14,100,True
ldn-1-n7_ldn-1-a9_#15,100,True
ldn-1-n7_ldn-1-a9_#16,100,True
ldn-1-n7_ldn-1-a9_#2,100,True
ldn-1-n7_ldn-1-a9_#3,100,True
ldn-1-n7_ldn-1-a9_#4,100,True
ldn-1-n7_ldn-1-a9_#5,100,True
ldn-1-n7_ldn-1-a9_#6,100,True
ldn-1-n7_ldn-1-a9_#7,100,True
ldn-1-n7_ldn-1-a9_#8,100,True
ldn-1-n7_ldn-1-a9_#9,100,True
ldn-1-n7_ldn-25a-a71_#1,100,True
ldn-1-n7_ldn-25a-a71_#2,100,True
ldn-1-n7_ldn-5-n7_#1,100,True
ldn-1-n7_ldn-5-n7_#2,100,True
ldn-1-n7_ldn-5-n7_#3,100,True
ldn-1-n7_ldn-5-n7_#4,100,True
ldn-1-n7_ldn-infra1-2k_#1,100,True
ldn-1-n7_lon-ld5-vcabb1-a72_#1,100,True
ldn-1-n7_lon-ld5-vcoagg1-n92_#1,100,True
ldn-1-n7_lon-thw-sbb1-nc5_#1,100,True
ldn-1-n7_lon-thw-vcoagg1-n92_#1,100,True
ldn-1-n7_lon1-eri1-g1-nc5_#1,100,True
ldn-1-n7_nwk-1-n7_#1,100,True
ldn-1-n7_nwk-1-n7_#2,100,True
ldn-1-n7_nwk-1-n7_#3,100,True
ldn-1-n7_nwk-1-n7_#4,100,True
ldn-1-n7_nwk-1-n7_#5,100,True
ldn-1-n7_nwk-1-n7_#6,100,True
ldn-1-n7_nwk-1-n7_#7,100,True
ldn-1-n7_nwk-1-n7_#8,100,True
ldn-1-n7_rbx-g1-nc5_#1,100,True
ldn-1-n7_rbx-g1-nc5_#10,100,True
ldn-1-n7_rbx-g1-nc5_#2,100,True
ldn-1-n7_rbx-g1-nc5_#3,100,True
ldn-1-n7_rbx-g1-nc5_#4,100,True
ldn-1-n7_rbx-g1-nc5_#5,100,True
ldn-1-n7_rbx-g1-nc5_#6,100,True
ldn-1-n7_rbx-g1-nc5_#7,100,True
ldn-1-n7_rbx-g1-nc5_#8,100,True
ldn-1-n7_rbx-g1-nc5_#9,100,True
ldn-25a-a71_ldn-1-n7_#1,100,True
ldn-25a-a71_ldn-1-n7_#2,100,True
ldn-25a-a71_ldn-25b-a71_#1,100,True
ldn-25a-a71_ldn-25b-a71_#2,100,True
ldn-25b-a71_ldn-25a-a71_#1,100,True
ldn-25b-a71_ldn-25a-a71_#2,100,True
ldn-25b-a71_ldn-5-n7_#1,100,True
ldn-25b-a71_ldn-5-n7_#2,100,True
ldn-5-a9_ldn-5-n7_#1,100,True
ldn-5-a9_ldn-5-n7_#10,100,True
ldn-5-a9_ldn-5-n7_#11,100,True
ldn-5-a9_ldn-5-n7_#12,100,True
ldn-5-a9_ldn-5-n7_#13,100,True
ldn-5-a9_ldn-5-n7_#14,100,True
ldn-5-a9_ldn-5-n7_#15,100,True
ldn-5-a9_ldn-5-n7_#16,100,True
ldn-5-a9_ldn-5-n7_#2,100,True
ldn-5-a9_ldn-5-n7_#3,100,True
ldn-5-a9_ldn-5-n7_#4,100,True
ldn-5-a9_ldn-5-n7_#5,100,True
ldn-5-a9_ldn-5-n7_#6,100,True
ldn-5-a9_ldn-5-n7_#7,100,True
ldn-5-a9_ldn-5-n7_#8,100,True
ldn-5-a9_ldn-5-n7_#9,100,True
ldn-5-n7_AMAZON_#1,100,False
ldn-5-n7_AMAZON_#2,100,False
ldn-5-n7_AMAZON_#3,100,False
ldn-5-n7_AMAZON_#4,100,False
ldn-5-n7_BT_#1,100,False
ldn-5-n7_COGENT_#1,100,False
ldn-5-n7_LEVEL3_#1,100,False
ldn-5-n7_LINX-LON1_#1,100,False
ldn-5-n7_LINX-LON1_#2,100,False
ldn-5-n7_RGCOM_#1,100,False
ldn-5-n7_RGCOM_#2,100,False
ldn-5-n7_TELIA_#1,100,False
ldn-5-n7_UPC_#1,100,False
ldn-5-n7_gra-g2-nc5_#1,100,True
ldn-5-n7_gra-g2-nc5_#2,100,True
ldn-5-n7_gra-g2-nc5_#3,100,True
ldn-5-n7_gra-g2-nc5_#4,100,True
ldn-5-n7_gra-g2-nc5_#5,100,True
ldn-5-n7_gra-g2-nc5_#6,100,True
ldn-5-n7_ldn-1-n7_#1,100,True
ldn-5-n7_ldn-1-n7_#2,100,True
ldn-5-n7_ldn-1-n7_#3,100,True
ldn-5-n7_ldn-1-n7_#4,100,True
ldn-5-n7_ldn-25b-a71_#1,100,True
ldn-5-n7_ldn-25b-a71_#2,100,True
ldn-5-n7_ldn-5-a9_#1,100,True
ldn-5-n7_ldn-5-a9_#10,100,True
ldn-5-n7_ldn-5-a9_#11,100,True
ldn-5-n7_ldn-5-a9_#12,100,True
ldn-5-n7_ldn-5-a9_#13,100,True
ldn-5-n7_ldn-5-a9_#14,100,True
ldn-5-n7_ldn-5-a9_#15,100,True
ldn-5-n7_ldn-5-a9_#16,100,True
ldn-5-n7_ldn-5-a9_#2,100,True
ldn-5-n7_ldn-5-a9_#3,100,True
ldn-5-n7_ldn-5-a9_#4,100,True
ldn-5-n7_ldn-5-a9_#5,100,True
ldn-5-n7_ldn-5-a9_#6,100,True
ldn-5-n7_ldn-5-a9_#7,100,True
ldn-5-n7_ldn-5-a9_#8,100,True
ldn-5-n7_ldn-5-a9_#9,100,True
ldn-5-n7_ldn-infra1-2k_#1,100,True
ldn-5-n7_lon-ld5-vcabb2-a72_#1,100,True
ldn-5-n7_lon-ld5-vcabb2-a72_#2,100,True
ldn-5-n7_lon-ld5-vcoagg2-n92_#1,100,True
ldn-5-n7_lon-thw-sbb1-nc5_#1,100,True
ldn-5-n7_lon-thw-vcoagg2-n92_#1,100,True
ldn-5-n7_lon1-eri1-g2-nc5_#1,100,True
ldn-5-n7_nwk-5-n7_#1,100,True
ldn-5-n7_nwk-5-n7_#2,100,True
ldn-5-n7_nwk-5-n7_#3,100,True
ldn-5-n7_nwk-5-n7_#4,100,True
ldn-5-n7_nwk-5-n7_#5,100,True
ldn-5-n7_nwk-5-n7_#6,100,True
ldn-5-n7_nwk-5-n7_#7,100,True
ldn-5-n7_rbx-g2-nc5_#1,100,True
ldn-5-n7_rbx-g2-nc5_#10,100,True
ldn-5-n7_rbx-g2-nc5_#2,100,True
ldn-5-n7_rbx-g2-nc5_#3,100,True
ldn-5-n7_rbx-g2-nc5_#4,100,True
ldn-5-n7_rbx-g2-nc5_#5,100,True
ldn-5-n7_rbx-g2-nc5_#6,100,True
ldn-5-n7_rbx-g2-nc5_#7,100,True
ldn-5-n7_rbx-g2-nc5_#8,100,True
ldn-5-n7_rbx-g2-nc5_#9,100,True
ldn-infra1-2k_ldn-1-n7_#1,100,True
ldn-infra1-2k_ldn-5-n7_#1,100,True
lej1-bir1-d1-a72_fra-fr5-sbb1-nc5_#1,100,True
lej1-bir1-d1-a72_fra1-lim1-g1-8k_#2,100,True
lej1-bir1-d1-a72_lej1-bir1-d2-a72_#1,100,True
lej1-bir1-d2-a72_fra-fr5-sbb2-nc5_#1,100,True
lej1-bir1-d2-a72_lej1-bir1-d1-a72_#1,100,True
lon-drch-pb1-nc5_AMAZON_#1,100,False
lon-drch-pb1-nc5_ARELION_#1,100,False
lon-drch-pb1-nc5_COGENT_#1,100,False
lon-drch-pb1-nc5_GOOGLE_#1,100,False
lon-drch-pb1-nc5_LEVEL3_#1,100,False
lon-drch-pb1-nc5_LUMEN_#1,100,False
lon-drch-pb1-nc5_TELIA_#1,100,False
lon-drch-pb1-nc5_lon-drch-sbb1-nc5_#1,100,True
lon-drch-pb2-8k_lon-drch-sbb1-nc5_#1,100,True
lon-drch-pb2-nc5_lon-drch-sbb1-nc5_#1,100,True
lon-drch-sbb1-nc5_gra-g2-nc5_#1,100,True
lon-drch-sbb1-nc5_gra-g2-nc5_#2,100,True
lon-drch-sbb1-nc5_gra-g2-nc5_#3,100,True
lon-drch-sbb1-nc5_gra-g2-nc5_#4,100,True
lon-drch-sbb1-nc5_gra-g2-nc5_#5,100,True
lon-drch-sbb1-nc5_gra-g2-nc5_#6,100,True
lon-drch-sbb1-nc5_lon-drch-pb1-nc5_#1,100,True
lon-drch-sbb1-nc5_lon-drch-pb2-8k_#1,100,True
lon-drch-sbb1-nc5_lon-drch-pb2-nc5_#1,100,True
lon-drch-sbb1-nc5_lon-thw-sbb1-nc5_#1,100,True
lon-drch-sbb1-nc5_lon1-eri1-g2-nc5_#1,100,True
lon-drch-sbb1-nc5_nwk-5-n7_#1,100,True
lon-drch-sbb1-nc5_nwk-5-n7_#2,100,True
lon-drch-sbb1-nc5_nwk-5-n7_#3,100,True
lon-drch-sbb1-nc5_nwk-5-n7_#4,100,True
lon-drch-sbb1-nc5_nwk-5-n7_#5,100,True
lon-drch-sbb1-nc5_nwk-5-n7_#6,100,True
lon-drch-sbb1-nc5_nwk-5-n7_#7,100,True
lon-drch-sbb1-nc5_nyc-ny1-sbb2-8k_#1,100,True
lon-drch-sbb1-nc5_nyc-ny1-sbb2-8k_#2,100,True
lon-drch-sbb1-nc5_nyc-ny1-sbb2-8k_#3,100,True
lon-drch-sbb1-nc5_nyc-ny1-sbb2-8k_#4,100,True
lon-drch-sbb1-nc5_nyc-ny1-sbb2-8k_#5,100,True
lon-drch-sbb1-nc5_nyc-ny1-sbb2-8k_#6,100,True
lon-drch-sbb1-nc5_nyc-ny1-sbb2-8k_#7,100,True
lon-drch-sbb1-nc5_rbx-g2-nc5_#1,100,True
lon-drch-sbb1-nc5_rbx-g2-nc5_#10,100,True
lon-drch-sbb1-nc5_rbx-g2-nc5_#2,100,True
lon-drch-sbb1-nc5_rbx-g2-nc5_#3,100,True
lon-drch-sbb1-nc5_rbx-g2-nc5_#4,100,True
lon-drch-sbb1-nc5_rbx-g2-nc5_#5,100,True
lon-drch-sbb1-nc5_rbx-g2-nc5_#6,100,True
lon-drch-sbb1-nc5_rbx-g2-nc5_#7,100,True
lon-drch-sbb1-nc5_rbx-g2-nc5_#8,100,True
lon-drch-sbb1-nc5_rbx-g2-nc5_#9,100,True
lon-drch-sbb1-nc5_rbx-g4-nc5_#1,100,True
